0.06705379975003166 + 0.0im
0.06625216082315834 + 0.0im
0.06596186836813084 + 0.0im
0.0640084908197761 + 0.0im
0.06400849081957805 + 0.0im
0.05819050296539774 + 4.5600642242053387e-5im
0.05819050296539774 - 4.5600642242053387e-5im
0.05819050296542724 + 4.5600642416431714e-5im
0.05819050296542724 - 4.5600642416431714e-5im
0.059252551097809684 + 0.0im
0.0374565508606491 + 0.00019171218925077764im
0.0374565508606491 - 0.00019171218925077764im
0.03745655086059896 + 0.00019171218922877742im
0.03745655086059896 - 0.00019171218922877742im
0.05946959555437449 + 0.0im
0.06256486949639022 + 0.0im
0.062564869496379 + 0.0im
0.037456550855379855 + 0.00019171218866164126im
0.037456550855379855 - 0.00019171218866164126im
0.06256486948785273 + 0.0im
0.06256486948702533 + 0.0im
0.05946959555432006 + 0.0im
0.03745655085545034 + 0.00019171218937007742im
0.03745655085545034 - 0.00019171218937007742im
0.06334689269911234 + 0.00016637785583327423im
0.06334689269911234 - 0.00016637785583327423im
0.06334689269914445 + 0.000166377855847111im
0.06334689269914445 - 0.000166377855847111im
0.0633468926906837 + 0.00016637785583763836im
0.0633468926906837 - 0.00016637785583763836im
0.06334689269008198 + 0.00016637785586958765im
0.06334689269008198 - 0.00016637785586958765im
0.059252551089711405 + 0.0im
0.05925255109786742 + 0.0im
0.03956637130071755 + 0.0im
0.05646465402977125 + 0.0im
0.039341739031811145 + 0.0im
0.040643840687287235 + 0.0im
0.04064384068734757 + 0.0im
0.03361162360382428 + 0.0im
0.03361162359816049 + 0.0im
0.032789044429608054 + 0.0im
0.03278904442478915 + 0.0im
0.0327890444248268 + 0.0im
0.033611623598225705 + 0.0im
0.055095365355990085 + 0.0im
0.04334591097563743 + 0.0im
0.03345718324977001 + 0.0im
0.033457183245722236 + 0.0im
0.03345718324610607 + 0.0im
0.05646465402849542 + 0.0im
0.04064384068201961 + 0.0im
0.037905979518365836 + 0.0im
0.037905979513457234 + 0.0im
0.042384763883936354 + 0.0im
0.06082052668483025 + 0.0im
0.0608205266767786 + 0.0im
0.06082052667568547 + 0.0im
0.0606712200428564 + 0.0im
0.06067122003407229 + 0.0im
0.04238476387803786 + 0.0im
0.04238476388387019 + 0.0im
0.04238476387759205 + 0.0im
0.037905979512315315 + 0.0im
0.05946959554600663 + 0.0im
0.06067122003479754 + 0.0im
0.0594695955452499 + 0.0im
0.05925255108984385 + 0.0im
0.054382466634434905 + 0.0im
0.040643840681083954 + 0.0im
0.05819050295653383 + 4.560064241949567e-5im
0.05819050295653383 - 4.560064241949567e-5im
0.05819050295742455 + 4.560064214960854e-5im
0.05819050295742455 - 4.560064214960854e-5im
0.039566371300769475 + 0.0im
0.039566371295159754 + 0.0im
0.03956637129547106 + 0.0im
0.039341739030858844 + 0.0im
0.03934173902511729 + 0.0im
0.039341739024539586 + 0.0im
0.048782229297859046 + 0.0im
0.05369706071555563 + 0.0im
0.048000829041140926 + 0.0im
0.0564646540195071 + 0.0im
0.05646465401904232 + 0.0im
0.04525559244069531 + 0.0im
0.04554959379194476 + 0.0im
0.04643905435054187 + 0.0im
0.05509536535592713 + 0.0im
0.05262544038515362 + 0.0im
0.04643905435066065 + 0.0im
0.051475259503938026 + 0.0im
0.05262544038513713 + 0.0im
0.05509536534785971 + 0.0im
0.04334591096846578 + 0.0im
0.043345910970078484 + 0.0im
0.04334591097571718 + 0.0im
0.04482704164419998 + 0.0im
0.044827041644317236 + 0.0im
0.04482704163856883 + 0.0im
0.051475259503999046 + 0.0im
0.0550953653481753 + 0.0im
0.045549593791882545 + 0.0im
0.0543211245320706 + 0.0im
0.054082279490690395 + 0.0im
0.05432112453217767 + 0.0im
0.05432112452476756 + 0.0im
0.05408227947979628 + 0.0im
0.05408227948067642 + 0.0im
0.054082279489446 + 0.0im
0.04643905434451575 + 0.0im
0.05369706071558385 + 0.0im
0.053697060708109194 + 0.0im
0.052625440377829014 + 0.0im
0.044827041637913165 + 0.0im
0.0536970607078129 + 0.0im
0.051475259497143266 + 0.0im
0.05147525949628543 + 0.0im
0.052625440377686794 + 0.0im
0.04643905434309738 + 0.0im
0.04554959378571098 + 0.0im
0.04554959378540231 + 0.0im
0.048000829041237515 + 0.0im
0.04878222929778337 + 0.0im
0.050524177242302536 + 0.0im
0.04694070853613579 + 0.0im
0.048782229290654816 + 0.0im
0.048000829033567456 + 0.0im
0.048000829035064516 + 0.0im
0.04525559243970663 + 0.0im
0.04525559243267901 + 0.0im
0.045255592432417134 + 0.0im
0.04878222929091089 + 0.0im
0.04512506353878165 + 0.0im
0.049510668671637156 + 0.0im
0.049510668671735314 + 0.0im
0.04512506353183017 + 0.0im
0.045125063532653 + 0.0im
0.045125063538723524 + 0.0im
0.046940708536198764 + 0.0im
0.049510668664786976 + 0.0im
0.04694070852913947 + 0.0im
0.046940708529218084 + 0.0im
0.050524177235477086 + 0.0im
0.0505241772421778 + 0.0im
0.050248603183243874 + 0.0im
0.0503278436296903 + 0.0im
0.04951066866449272 + 0.0im
0.05052417723458869 + 0.0im
0.050327843622822915 + 0.0im
0.05032784362958116 + 0.0im
0.05032784362200721 + 0.0im
0.050248603182229616 + 0.0im
0.05024860317444593 + 0.0im
0.05024860317408576 + 0.0im
0.05438246663439901 + 0.0im
0.05438246662638826 + 0.0im
0.054382466626827504 + 0.0im
0.05432112452349682 + 0.0im
0.1287142529354319 + 0.0im
0.12834672218362103 + 0.0im
0.12871425293557764 + 0.0im
0.1287142529177152 + 0.0im
0.12871425292039526 + 0.0im
0.12687303980367548 + 0.0im
0.12773049207538337 + 0.0im
0.1283467221837373 + 0.0im
0.12834672216501355 + 0.0im
0.12834672216818674 + 0.0im
0.1277304920754322 + 0.0im
0.12773049205885958 + 0.0im
0.1277304920570364 + 0.0im
0.12580780554858806 + 0.0im
0.12524062077727738 + 0.0im
0.12469570004482212 + 0.0im
0.12687303980359393 + 0.0im
0.12687303978660538 + 0.0im
0.1268730397862746 + 0.0im
0.12580780554854645 + 0.0im
0.1258078055313283 + 0.0im
0.12580780553065327 + 0.0im
0.12524062077739564 + 0.0im
0.12524062076168682 + 0.0im
0.1252406207584215 + 0.0im
0.12458874208228551 + 0.0im
0.11486454013124076 + 0.0im
0.12378289290477697 + 0.0im
0.1246957000448908 + 0.0im
0.12469570002494872 + 0.0im
0.12469570002848122 + 0.0im
0.12329662648794742 + 0.0im
0.12458874208223203 + 0.0im
0.12458874206414607 + 0.0im
0.12458874206486172 + 0.0im
0.12329662648784039 + 0.0im
0.12378289290482865 + 0.0im
0.12378289288836546 + 0.0im
0.12378289288572904 + 0.0im
0.12329662647196166 + 0.0im
0.1232966264705715 + 0.0im
0.11535617747221588 + 0.0im
0.11535617745615184 + 0.0im
0.12255381184417156 + 0.0im
0.11849199646913064 + 0.0im
0.12255381184418494 + 0.0im
0.12255381182829088 + 0.0im
0.12255381182592524 + 0.0im
0.12192154105438809 + 0.0im
0.12192154103634742 + 0.0im
0.12192154103693308 + 0.0im
0.12192154105436777 + 0.0im
0.11837899391140047 + 0.0im
0.11685838917696516 + 0.0im
0.12118189074842473 + 0.0im
0.11788205799192937 + 0.0im
0.11788205799192546 + 0.0im
0.1178820579748493 + 0.0im
0.11837899389582394 + 0.0im
0.11685838915967149 + 0.0im
0.11685838915844841 + 0.0im
0.12118189074834793 + 0.0im
0.12118189073103056 + 0.0im
0.12118189072974522 + 0.0im
0.1204985428001552 + 0.0im
0.11645330524277614 + 0.0im
0.11989275533689889 + 0.0im
0.11645330524278025 + 0.0im
0.1164533052255302 + 0.0im
0.11961028186700387 + 0.0im
0.119892755336856 + 0.0im
0.11989275532088615 + 0.0im
0.12049854280011661 + 0.0im
0.12049854278284385 + 0.0im
0.1204985427842349 + 0.0im
0.11645330522658386 + 0.0im
0.11924613555103357 + 0.0im
0.11902259093093112 + 0.0im
0.11961028186708668 + 0.0im
0.11961028185171596 + 0.0im
0.11961028184922029 + 0.0im
0.11924613555111582 + 0.0im
0.11924613553601812 + 0.0im
0.1192461355349458 + 0.0im
0.11902259091239933 + 0.0im
0.11902259091543535 + 0.0im
0.11902259093100277 + 0.0im
0.11989275531887407 + 0.0im
0.110993272730329 + 0.0im
0.11345459814848596 + 0.0im
0.11231121664829138 + 0.0im
0.11305082601116487 + 0.0im
0.11685838917695693 + 0.0im
0.11788205797591324 + 0.0im
